,id,studentID,task_id,action,query,content
344,345,2014012759,11,BEGIN_SEARCH, ,TIME=1512979253616	USER=2014012759	TASK=11	QUERY= 	ACTION=BEGIN_SEARCH	INFO:	startTime=1512979253616
345,346,2014012759,11,JUMP_IN, ,TIME=1512979253714	USER=2014012759	TASK=11	QUERY= 	ACTION=JUMP_IN	INFO:	
346,347,2014012759,11,MOUSE_MOVE, ,TIME=1512979254641	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=0	y=0	TO	x=939	y=523	time=927	start=98	end=1025
347,348,2014012759,11,MOUSE_MOVE, ,TIME=1512979254671	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=939	y=523	TO	x=910	y=526	time=30	start=1025	end=1055
348,349,2014012759,11,MOUSE_MOVE, ,TIME=1512979254691	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=910	y=526	TO	x=843	y=518	time=20	start=1055	end=1075
349,350,2014012759,11,MOUSE_MOVE, ,TIME=1512979254712	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=843	y=518	TO	x=751	y=470	time=21	start=1075	end=1096
350,351,2014012759,11,MOUSE_MOVE, ,TIME=1512979254732	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=751	y=470	TO	x=640	y=348	time=20	start=1096	end=1116
351,352,2014012759,11,MOUSE_MOVE, ,TIME=1512979254753	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=640	y=348	TO	x=547	y=219	time=21	start=1116	end=1137
352,353,2014012759,11,MOUSE_MOVE, ,TIME=1512979254773	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=547	y=219	TO	x=492	y=98	time=20	start=1137	end=1157
353,354,2014012759,11,MOUSE_MOVE, ,TIME=1512979254795	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=492	y=98	TO	x=475	y=55	time=22	start=1157	end=1179
354,355,2014012759,11,MOUSE_MOVE, ,TIME=1512979255108	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=475	y=55	TO	x=466	y=39	time=313	start=1179	end=1492
355,356,2014012759,11,MOUSE_MOVE, ,TIME=1512979255129	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=466	y=39	TO	x=445	y=17	time=21	start=1492	end=1513
356,357,2014012759,11,MOUSE_MOVE, ,TIME=1512979255403	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=445	y=17	TO	x=287	y=5	time=274	start=1513	end=1787
357,358,2014012759,11,MOUSE_MOVE, ,TIME=1512979255433	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=287	y=5	TO	x=287	y=25	time=30	start=1787	end=1817
358,359,2014012759,11,MOUSE_MOVE, ,TIME=1512979255564	USER=2014012759	TASK=11	QUERY= 	ACTION=MOUSE_MOVE	INFO:	FROM	x=287	y=25	TO	x=287	y=45	time=131	start=1817	end=1948
359,360,2014012759,11,JUMP_OUT, ,TIME=1512979259094	USER=2014012759	TASK=11	QUERY= 	ACTION=JUMP_OUT	INFO:	
360,361,2014012759,11,QUERY_REFORM, ,TIME=1512979261168	USER=2014012759	TASK=11	QUERY= 	ACTION=QUERY_REFORM	INFO:	OLD_QUERY= 	NEW_QUERY= ride-sharing vans
361,362,2014012759,11,BEGIN_SEARCH, ride-sharing vans,TIME=1512979263060	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=BEGIN_SEARCH	INFO:	startTime=1512979263060
362,363,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263140	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=0	y=0	TO	x=388	y=31	time=80	start=0	end=80
363,364,2014012759,11,JUMP_IN, ride-sharing vans,TIME=1512979263181	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=JUMP_IN	INFO:	
364,365,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263207	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=388	y=31	TO	x=414	y=33	time=26	start=121	end=147
365,366,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263238	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=414	y=33	TO	x=433	y=38	time=30	start=147	end=177
366,367,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263269	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=433	y=38	TO	x=454	y=42	time=32	start=177	end=209
367,368,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263289	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=454	y=42	TO	x=474	y=46	time=20	start=209	end=229
368,369,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263320	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=474	y=46	TO	x=495	y=47	time=31	start=229	end=260
369,370,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263421	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=495	y=47	TO	x=513	y=49	time=101	start=260	end=361
370,371,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263736	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=513	y=49	TO	x=505	y=63	time=315	start=361	end=676
371,372,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263787	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=505	y=63	TO	x=492	y=75	time=51	start=676	end=727
372,373,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263817	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=492	y=75	TO	x=480	y=83	time=30	start=727	end=757
373,374,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263848	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=480	y=83	TO	x=462	y=94	time=31	start=757	end=788
374,375,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263889	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=462	y=94	TO	x=448	y=103	time=41	start=788	end=829
375,376,2014012759,11,HOVER, ride-sharing vans,TIME=1512979263931	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=HOVER	INFO:	type=anchor	result=rb_0	page=1	rank=0	src=http://blog.renren.com/share/1653284050/11973416502
376,377,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979263950	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=448	y=103	TO	x=434	y=110	time=61	start=829	end=890
377,378,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979264102	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=434	y=110	TO	x=422	y=118	time=152	start=890	end=1042
378,379,2014012759,11,CLICK, ride-sharing vans,TIME=1512979264540	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=CLICK	INFO:	type=anchor	result=rb_0	page=1	rank=0	src=http://blog.renren.com/share/1653284050/11973416502
379,380,2014012759,11,JUMP_OUT, ride-sharing vans,TIME=1512979264593	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=JUMP_OUT	INFO:	
380,381,2014012759,11,HOVER, ride-sharing vans,TIME=1512979265972	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=HOVER	INFO:	type=anchor	result=rb_0	page=1	rank=0	src=http://blog.renren.com/share/1653284050/11973416502
381,382,2014012759,11,JUMP_IN, ride-sharing vans,TIME=1512979279961	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=JUMP_IN	INFO:	
382,383,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280313	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=422	y=118	TO	x=410	y=26	time=352	start=16901	end=17253
383,384,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280334	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=410	y=26	TO	x=426	y=131	time=21	start=17253	end=17274
384,385,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280354	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=426	y=131	TO	x=433	y=251	time=20	start=17274	end=17294
385,386,2014012759,11,HOVER, ride-sharing vans,TIME=1512979280367	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=HOVER	INFO:	type=anchor	result=rb_2	page=1	rank=2	src=http://www.dianping.com/review/31213642
386,387,2014012759,11,HOVER, ride-sharing vans,TIME=1512979280374	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=HOVER	INFO:	type=anchor	result=rb_2	page=1	rank=2	src=http://www.dianping.com/review/31213642
387,388,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280375	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=433	y=251	TO	x=437	y=344	time=21	start=17294	end=17315
388,389,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280395	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=437	y=344	TO	x=453	y=443	time=20	start=17315	end=17335
389,390,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280417	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=453	y=443	TO	x=491	y=552	time=22	start=17335	end=17357
390,391,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280446	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=491	y=552	TO	x=619	y=676	time=29	start=17357	end=17386
391,392,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280467	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=619	y=676	TO	x=808	y=732	time=21	start=17386	end=17407
392,393,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280497	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=808	y=732	TO	x=1072	y=705	time=30	start=17407	end=17437
393,394,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280517	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1072	y=705	TO	x=1193	y=676	time=20	start=17437	end=17457
394,395,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280710	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1193	y=676	TO	x=1253	y=657	time=193	start=17457	end=17650
395,396,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280730	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1253	y=657	TO	x=1286	y=657	time=20	start=17650	end=17670
396,397,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280750	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1286	y=657	TO	x=1441	y=657	time=20	start=17670	end=17690
397,398,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280771	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1441	y=657	TO	x=1631	y=649	time=21	start=17690	end=17711
398,399,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280791	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1631	y=649	TO	x=1783	y=649	time=20	start=17711	end=17731
399,400,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979280811	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1783	y=649	TO	x=1865	y=658	time=20	start=17731	end=17751
400,401,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979281004	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1865	y=658	TO	x=1861	y=675	time=193	start=17751	end=17944
401,402,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979281035	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1861	y=675	TO	x=1858	y=692	time=31	start=17944	end=17975
402,403,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979281096	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1858	y=692	TO	x=1857	y=716	time=61	start=17975	end=18036
403,404,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979281126	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1857	y=716	TO	x=1862	y=735	time=30	start=18036	end=18066
404,405,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979281147	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1862	y=735	TO	x=1873	y=747	time=20	start=18066	end=18086
405,406,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979281167	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1873	y=747	TO	x=1893	y=766	time=21	start=18086	end=18107
406,407,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979281187	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1893	y=766	TO	x=1913	y=784	time=20	start=18107	end=18127
407,408,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979281227	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1913	y=784	TO	x=1921	y=796	time=40	start=18127	end=18167
408,409,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281821	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=796	TO	x=1921	y=811
409,410,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281836	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=811	TO	x=1921	y=838
410,411,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281852	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=838	TO	x=1921	y=882
411,412,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281869	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=882	TO	x=1921	y=920
412,413,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281886	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=920	TO	x=1921	y=946
413,414,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281903	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=946	TO	x=1921	y=967
414,415,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281919	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=967	TO	x=1921	y=984
415,416,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281937	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=984	TO	x=1921	y=997
416,417,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281953	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=997	TO	x=1921	y=1008
417,418,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281970	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1008	TO	x=1921	y=1017
418,419,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979281986	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1017	TO	x=1921	y=1025
419,420,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282005	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1025	TO	x=1921	y=1031
420,421,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282020	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1031	TO	x=1921	y=1036
421,422,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282037	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1036	TO	x=1921	y=1041
422,423,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282053	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1041	TO	x=1921	y=1045
423,424,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282070	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1045	TO	x=1921	y=1048
424,425,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282086	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1048	TO	x=1921	y=1050
425,426,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282103	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1050	TO	x=1921	y=1052
426,427,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282120	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1052	TO	x=1921	y=1054
427,428,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282138	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1054	TO	x=1921	y=1055
428,429,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282153	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1055	TO	x=1921	y=1056
429,430,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282169	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1056	TO	x=1921	y=1056
430,431,2014012759,11,SCROLL, ride-sharing vans,TIME=1512979282187	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SCROLL	INFO:	FROM	x=1921	y=1056	TO	x=1921	y=1056
431,432,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282304	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1921	y=1056	TO	x=1903	y=1069	time=1077	start=18167	end=19244
432,433,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282325	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1903	y=1069	TO	x=1704	y=1154	time=21	start=19244	end=19265
433,434,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282374	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=1704	y=1154	TO	x=935	y=1134	time=49	start=19265	end=19314
434,435,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282395	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=935	y=1134	TO	x=707	y=1006	time=21	start=19314	end=19335
435,436,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282417	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=707	y=1006	TO	x=591	y=941	time=22	start=19335	end=19357
436,437,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282445	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=591	y=941	TO	x=541	y=919	time=28	start=19357	end=19385
437,438,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282690	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=541	y=919	TO	x=524	y=923	time=245	start=19385	end=19630
438,439,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282710	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=524	y=923	TO	x=495	y=945	time=20	start=19630	end=19650
439,440,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282731	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=495	y=945	TO	x=446	y=983	time=21	start=19650	end=19671
440,441,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282751	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=446	y=983	TO	x=390	y=1034	time=20	start=19671	end=19691
441,442,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282771	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=390	y=1034	TO	x=334	y=1101	time=20	start=19691	end=19711
442,443,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979282791	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=334	y=1101	TO	x=282	y=1162	time=20	start=19711	end=19731
443,444,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979283147	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=282	y=1162	TO	x=179	y=1164	time=356	start=19731	end=20087
444,445,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979283228	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=179	y=1164	TO	x=174	y=1149	time=81	start=20087	end=20168
445,446,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979283390	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=174	y=1149	TO	x=159	y=1143	time=162	start=20168	end=20330
446,447,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979283483	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=159	y=1143	TO	x=149	y=1131	time=93	start=20330	end=20423
447,448,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979283685	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=149	y=1131	TO	x=140	y=1120	time=202	start=20423	end=20625
448,449,2014012759,11,OVER, ride-sharing vans,TIME=1512979284153	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=OVER	INFO:	client_time=1512979284153
449,450,2014012759,11,SEARCH_END, ride-sharing vans,TIME=1512979284367	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=SEARCH_END	INFO:	
450,451,2014012759,11,JUMP_OUT, ride-sharing vans,TIME=1512979284413	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=JUMP_OUT	INFO:	
451,452,2014012759,11,JUMP_IN, ride-sharing vans,TIME=1512979287808	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=JUMP_IN	INFO:	
452,453,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979288103	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=140	y=1120	TO	x=971	y=744	time=295	start=24748	end=25043
453,454,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979288123	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=971	y=744	TO	x=919	y=680	time=20	start=25043	end=25063
454,455,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979288143	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=919	y=680	TO	x=832	y=536	time=20	start=25063	end=25083
455,456,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979288164	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=832	y=536	TO	x=764	y=413	time=21	start=25083	end=25104
456,457,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979288184	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=764	y=413	TO	x=714	y=308	time=20	start=25104	end=25124
457,458,2014012759,11,JUMP_OUT, ride-sharing vans,TIME=1512979288633	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=JUMP_OUT	INFO:	
458,459,2014012759,11,JUMP_IN, ride-sharing vans,TIME=1512979289903	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=JUMP_IN	INFO:	
459,460,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979290093	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=714	y=308	TO	x=728	y=279	time=190	start=26843	end=27033
460,461,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979290113	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=728	y=279	TO	x=720	y=306	time=20	start=27033	end=27053
461,462,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979290133	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=720	y=306	TO	x=710	y=334	time=20	start=27053	end=27073
462,463,2014012759,11,MOUSE_MOVE, ride-sharing vans,TIME=1512979290153	USER=2014012759	TASK=11	QUERY= ride-sharing vans	ACTION=MOUSE_MOVE	INFO:	FROM	x=710	y=334	TO	x=698	y=374	time=20	start=27073	end=27093
